contig contig_geneID GC Genome
Ga0182881_1057 Ga0182881_105713 0.485 121951.assembled.gff
Ga0182881_1057 Ga0182881_105714 0.488 121951.assembled.gff
Ga0182881_1057 Ga0182881_105715 0.466 121951.assembled.gff
Ga0182881_1057 Ga0182881_105716 0.398 121951.assembled.gff
Ga0182881_1057 Ga0182881_105717 0.484 121951.assembled.gff
Ga0182881_1057 Ga0182881_105718 0.466 121951.assembled.gff
Ga0182881_1057 Ga0182881_105719 0.428 121951.assembled.gff
Ga0182881_1057 Ga0182881_105720 0.459 121951.assembled.gff
Ga0182881_1057 Ga0182881_105721 0.301 121951.assembled.gff
Ga0182881_1057 Ga0182881_105722 0.438 121951.assembled.gff
Ga0182881_1057 Ga0182881_105723 0.445 121951.assembled.gff
Ga0182881_1057 Ga0182881_105724 0.451 121951.assembled.gff
Ga0182881_1057 Ga0182881_105725 0.424 121951.assembled.gff
Ga0182881_1057 Ga0182881_105726 0.451 121951.assembled.gff
Ga0182881_1057 Ga0182881_105727 0.489 121951.assembled.gff
Ga0182881_1057 Ga0182881_105728 0.419 121951.assembled.gff
Ga0182881_1057 Ga0182881_105729 0.456 121951.assembled.gff
Ga0182881_1057 Ga0182881_105730 0.446 121951.assembled.gff
Ga0182881_1057 Ga0182881_105731 0.439 121951.assembled.gff
Ga0182881_1057 Ga0182881_105732 0.463 121951.assembled.gff
Ga0182881_1057 Ga0182881_105733 0.433 121951.assembled.gff
Ga0182881_1058 Ga0182881_10581 0.496 121951.assembled.gff
Ga0182881_1059 Ga0182881_10591 0.444 121951.assembled.gff
Ga0182881_1059 Ga0182881_10592 0.467 121951.assembled.gff
Ga0182881_1059 Ga0182881_10593 0.452 121951.assembled.gff
Ga0182881_1059 Ga0182881_10594 0.443 121951.assembled.gff
Ga0182881_1060 Ga0182881_10601 0.429 121951.assembled.gff
Ga0182881_1060 Ga0182881_10602 0.352 121951.assembled.gff
Ga0182881_1060 Ga0182881_10603 0.473 121951.assembled.gff
Ga0182881_1060 Ga0182881_10604 0.424 121951.assembled.gff
Ga0182881_1060 Ga0182881_10605 0.462 121951.assembled.gff
Ga0182881_1060 Ga0182881_10606 0.459 121951.assembled.gff
Ga0182881_1060 Ga0182881_10607 0.458 121951.assembled.gff
Ga0182881_1060 Ga0182881_10608 0.447 121951.assembled.gff
Ga0182881_1060 Ga0182881_10609 0.456 121951.assembled.gff
Ga0182881_1060 Ga0182881_106010 0.45 121951.assembled.gff
Ga0182881_1060 Ga0182881_106011 0.448 121951.assembled.gff
Ga0182881_1060 Ga0182881_106012 0.444 121951.assembled.gff
Ga0182881_1060 Ga0182881_106013 0.456 121951.assembled.gff
Ga0182881_1060 Ga0182881_106014 0.466 121951.assembled.gff
Ga0182881_1060 Ga0182881_106015 0.453 121951.assembled.gff
Ga0182881_1060 Ga0182881_106016 0.461 121951.assembled.gff
Ga0182881_1060 Ga0182881_106017 0.434 121951.assembled.gff
Ga0182881_1060 Ga0182881_106018 0.483 121951.assembled.gff
Ga0182881_1060 Ga0182881_106019 0.443 121951.assembled.gff
Ga0182881_1060 Ga0182881_106020 0.445 121951.assembled.gff
Ga0182881_1060 Ga0182881_106021 0.474 121951.assembled.gff
Ga0182881_1060 Ga0182881_106022 0.476 121951.assembled.gff
Ga0182881_1060 Ga0182881_106023 0.444 121951.assembled.gff
Ga0182881_1060 Ga0182881_106024 0.486 121951.assembled.gff
Ga0182881_1060 Ga0182881_106025 0.445 121951.assembled.gff
Ga0182881_1060 Ga0182881_106026 0.474 121951.assembled.gff
Ga0182881_1060 Ga0182881_106027 0.441 121951.assembled.gff
Ga0182881_1060 Ga0182881_106028 0.47 121951.assembled.gff
Ga0182881_1060 Ga0182881_106029 0.46 121951.assembled.gff
Ga0182881_1060 Ga0182881_106030 0.447 121951.assembled.gff
Ga0182881_1060 Ga0182881_106031 0.464 121951.assembled.gff
Ga0182881_1060 Ga0182881_106032 0.463 121951.assembled.gff
Ga0182881_1060 Ga0182881_106033 0.464 121951.assembled.gff
Ga0182881_1060 Ga0182881_106034 0.446 121951.assembled.gff
Ga0182881_1060 Ga0182881_106035 0.465 121951.assembled.gff
Ga0182881_1060 Ga0182881_106036 0.45 121951.assembled.gff
Ga0182881_1060 Ga0182881_106037 0.467 121951.assembled.gff
Ga0182881_1060 Ga0182881_106038 0.441 121951.assembled.gff
Ga0182881_1060 Ga0182881_106039 0.459 121951.assembled.gff
Ga0182881_1060 Ga0182881_106040 0.47 121951.assembled.gff
Ga0182881_1060 Ga0182881_106041 0.43 121951.assembled.gff
Ga0182881_1060 Ga0182881_106042 0.5 121951.assembled.gff
Ga0182881_1060 Ga0182881_106043 0.465 121951.assembled.gff
Ga0182881_1060 Ga0182881_106044 0.455 121951.assembled.gff
Ga0182881_1061 Ga0182881_10611 0.453 121951.assembled.gff
Ga0182881_1061 Ga0182881_10612 0.458 121951.assembled.gff
Ga0182881_1061 Ga0182881_10613 0.473 121951.assembled.gff
Ga0182881_1061 Ga0182881_10614 0.468 121951.assembled.gff
Ga0182881_1061 Ga0182881_10615 0.496 121951.assembled.gff
Ga0182881_1061 Ga0182881_10616 0.475 121951.assembled.gff
Ga0182881_1061 Ga0182881_10617 0.473 121951.assembled.gff
Ga0182881_1061 Ga0182881_10618 0.459 121951.assembled.gff
Ga0182881_1061 Ga0182881_10619 0.454 121951.assembled.gff
Ga0182881_1062 Ga0182881_10621 0.444 121951.assembled.gff
Ga0182881_1062 Ga0182881_10622 0.477 121951.assembled.gff
Ga0182881_1062 Ga0182881_10623 0.441 121951.assembled.gff
Ga0182881_1062 Ga0182881_10624 0.474 121951.assembled.gff
Ga0182881_1062 Ga0182881_10625 0.449 121951.assembled.gff
Ga0182881_1062 Ga0182881_10626 0.482 121951.assembled.gff
Ga0182881_1062 Ga0182881_10627 0.47 121951.assembled.gff
Ga0182881_1062 Ga0182881_10628 0.502 121951.assembled.gff
Ga0182881_1062 Ga0182881_10629 0.428 121951.assembled.gff
Ga0182881_1062 Ga0182881_106210 0.445 121951.assembled.gff
Ga0182881_1062 Ga0182881_106211 0.468 121951.assembled.gff
Ga0182881_1062 Ga0182881_106212 0.428 121951.assembled.gff
Ga0182881_1062 Ga0182881_106213 0.379 121951.assembled.gff
Ga0182881_1063 Ga0182881_10631 0.473 121951.assembled.gff
Ga0182881_1063 Ga0182881_10632 0.461 121951.assembled.gff
Ga0182881_1064 Ga0182881_10641 0.477 121951.assembled.gff
Ga0182881_1065 Ga0182881_10651 0.454 121951.assembled.gff
Ga0182881_1065 Ga0182881_10652 0.462 121951.assembled.gff
Ga0182881_1065 Ga0182881_10653 0.483 121951.assembled.gff
Ga0182881_1065 Ga0182881_10654 0.453 121951.assembled.gff
Ga0182881_1065 Ga0182881_10655 0.507 121951.assembled.gff
Ga0182881_1065 Ga0182881_10656 0.472 121951.assembled.gff
Ga0182881_1065 Ga0182881_10657 0.469 121951.assembled.gff
Ga0182881_1065 Ga0182881_10658 0.459 121951.assembled.gff
Ga0182881_1065 Ga0182881_10659 0.448 121951.assembled.gff
Ga0182881_1065 Ga0182881_106510 0.493 121951.assembled.gff
Ga0182881_1065 Ga0182881_106511 0.498 121951.assembled.gff
Ga0182881_1065 Ga0182881_106512 0.461 121951.assembled.gff
Ga0182881_1065 Ga0182881_106513 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106514 0.432 121951.assembled.gff
Ga0182881_1065 Ga0182881_106515 0.478 121951.assembled.gff
Ga0182881_1065 Ga0182881_106516 0.439 121951.assembled.gff
Ga0182881_1065 Ga0182881_106517 0.502 121951.assembled.gff
Ga0182881_1065 Ga0182881_106518 0.45 121951.assembled.gff
Ga0182881_1065 Ga0182881_106519 0.421 121951.assembled.gff
Ga0182881_1065 Ga0182881_106520 0.458 121951.assembled.gff
Ga0182881_1065 Ga0182881_106521 0.489 121951.assembled.gff
Ga0182881_1065 Ga0182881_106522 0.453 121951.assembled.gff
Ga0182881_1065 Ga0182881_106523 0.433 121951.assembled.gff
Ga0182881_1065 Ga0182881_106524 0.477 121951.assembled.gff
Ga0182881_1065 Ga0182881_106525 0.463 121951.assembled.gff
Ga0182881_1065 Ga0182881_106526 0.465 121951.assembled.gff
Ga0182881_1065 Ga0182881_106527 0.425 121951.assembled.gff
Ga0182881_1065 Ga0182881_106528 0.473 121951.assembled.gff
Ga0182881_1065 Ga0182881_106529 0.457 121951.assembled.gff
Ga0182881_1065 Ga0182881_106530 0.436 121951.assembled.gff
Ga0182881_1065 Ga0182881_106531 0.472 121951.assembled.gff
Ga0182881_1065 Ga0182881_106532 0.463 121951.assembled.gff
Ga0182881_1065 Ga0182881_106533 0.342 121951.assembled.gff
Ga0182881_1065 Ga0182881_106534 0.482 121951.assembled.gff
Ga0182881_1065 Ga0182881_106535 0.451 121951.assembled.gff
Ga0182881_1065 Ga0182881_106536 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106537 0.46 121951.assembled.gff
Ga0182881_1065 Ga0182881_106538 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106539 0.453 121951.assembled.gff
Ga0182881_1065 Ga0182881_106540 0.488 121951.assembled.gff
Ga0182881_1065 Ga0182881_106541 0.458 121951.assembled.gff
Ga0182881_1065 Ga0182881_106542 0.474 121951.assembled.gff
Ga0182881_1065 Ga0182881_106543 0.527 121951.assembled.gff
Ga0182881_1065 Ga0182881_106544 0.456 121951.assembled.gff
Ga0182881_1065 Ga0182881_106545 0.472 121951.assembled.gff
Ga0182881_1065 Ga0182881_106546 0.438 121951.assembled.gff
Ga0182881_1065 Ga0182881_106547 0.492 121951.assembled.gff
Ga0182881_1065 Ga0182881_106548 0.488 121951.assembled.gff
Ga0182881_1065 Ga0182881_106549 0.462 121951.assembled.gff
Ga0182881_1065 Ga0182881_106550 0.445 121951.assembled.gff
Ga0182881_1065 Ga0182881_106551 0.472 121951.assembled.gff
Ga0182881_1065 Ga0182881_106552 0.466 121951.assembled.gff
Ga0182881_1065 Ga0182881_106553 0.439 121951.assembled.gff
Ga0182881_1065 Ga0182881_106554 0.487 121951.assembled.gff
Ga0182881_1065 Ga0182881_106555 0.466 121951.assembled.gff
Ga0182881_1065 Ga0182881_106556 0.437 121951.assembled.gff
Ga0182881_1065 Ga0182881_106557 0.438 121951.assembled.gff
Ga0182881_1065 Ga0182881_106558 0.501 121951.assembled.gff
Ga0182881_1065 Ga0182881_106559 0.494 121951.assembled.gff
Ga0182881_1065 Ga0182881_106560 0.444 121951.assembled.gff
Ga0182881_1065 Ga0182881_106561 0.471 121951.assembled.gff
Ga0182881_1065 Ga0182881_106562 0.457 121951.assembled.gff
Ga0182881_1065 Ga0182881_106563 0.432 121951.assembled.gff
Ga0182881_1065 Ga0182881_106564 0.477 121951.assembled.gff
Ga0182881_1065 Ga0182881_106565 0.472 121951.assembled.gff
Ga0182881_1065 Ga0182881_106566 0.453 121951.assembled.gff
Ga0182881_1065 Ga0182881_106567 0.465 121951.assembled.gff
Ga0182881_1065 Ga0182881_106568 0.486 121951.assembled.gff
Ga0182881_1065 Ga0182881_106569 0.454 121951.assembled.gff
Ga0182881_1065 Ga0182881_106570 0.481 121951.assembled.gff
Ga0182881_1065 Ga0182881_106571 0.456 121951.assembled.gff
Ga0182881_1065 Ga0182881_106572 0.416 121951.assembled.gff
Ga0182881_1065 Ga0182881_106573 0.47 121951.assembled.gff
Ga0182881_1065 Ga0182881_106574 0.468 121951.assembled.gff
Ga0182881_1065 Ga0182881_106575 0.446 121951.assembled.gff
Ga0182881_1065 Ga0182881_106576 0.466 121951.assembled.gff
Ga0182881_1065 Ga0182881_106577 0.483 121951.assembled.gff
Ga0182881_1065 Ga0182881_106578 0.417 121951.assembled.gff
Ga0182881_1065 Ga0182881_106579 0.451 121951.assembled.gff
Ga0182881_1065 Ga0182881_106580 0.448 121951.assembled.gff
Ga0182881_1065 Ga0182881_106581 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106582 0.421 121951.assembled.gff
Ga0182881_1065 Ga0182881_106583 0.483 121951.assembled.gff
Ga0182881_1065 Ga0182881_106584 0.454 121951.assembled.gff
Ga0182881_1065 Ga0182881_106585 0.355 121951.assembled.gff
Ga0182881_1065 Ga0182881_106586 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106587 0.435 121951.assembled.gff
Ga0182881_1065 Ga0182881_106588 0.458 121951.assembled.gff
Ga0182881_1065 Ga0182881_106589 0.477 121951.assembled.gff
Ga0182881_1065 Ga0182881_106590 0.458 121951.assembled.gff
Ga0182881_1065 Ga0182881_106591 0.439 121951.assembled.gff
Ga0182881_1065 Ga0182881_106592 0.492 121951.assembled.gff
Ga0182881_1065 Ga0182881_106593 0.475 121951.assembled.gff
Ga0182881_1065 Ga0182881_106594 0.451 121951.assembled.gff
Ga0182881_1065 Ga0182881_106595 0.457 121951.assembled.gff
Ga0182881_1065 Ga0182881_106596 0.489 121951.assembled.gff
Ga0182881_1065 Ga0182881_106597 0.492 121951.assembled.gff
Ga0182881_1066 Ga0182881_10661 0.455 121951.assembled.gff
Ga0182881_1066 Ga0182881_10662 0.433 121951.assembled.gff
Ga0182881_1066 Ga0182881_10663 0.468 121951.assembled.gff
Ga0182881_1066 Ga0182881_10664 0.46 121951.assembled.gff
Ga0182881_1066 Ga0182881_10665 0.449 121951.assembled.gff
Ga0182881_1066 Ga0182881_10666 0.451 121951.assembled.gff
Ga0182881_1066 Ga0182881_10667 0.479 121951.assembled.gff
Ga0182881_1066 Ga0182881_10668 0.458 121951.assembled.gff
Ga0182881_1066 Ga0182881_10669 0.478 121951.assembled.gff
Ga0182881_1066 Ga0182881_106610 0.456 121951.assembled.gff
Ga0182881_1066 Ga0182881_106611 0.464 121951.assembled.gff
Ga0182881_1066 Ga0182881_106612 0.47 121951.assembled.gff
Ga0182881_1066 Ga0182881_106613 0.416 121951.assembled.gff
Ga0182881_1066 Ga0182881_106614 0.466 121951.assembled.gff
Ga0182881_1066 Ga0182881_106615 0.477 121951.assembled.gff
Ga0182881_1066 Ga0182881_106616 0.488 121951.assembled.gff
Ga0182881_1066 Ga0182881_106617 0.414 121951.assembled.gff
Ga0182881_1066 Ga0182881_106618 0.495 121951.assembled.gff
Ga0182881_1066 Ga0182881_106619 0.473 121951.assembled.gff
Ga0182881_1066 Ga0182881_106620 0.438 121951.assembled.gff
Ga0182881_1066 Ga0182881_106621 0.476 121951.assembled.gff
Ga0182881_1066 Ga0182881_106622 0.434 121951.assembled.gff
Ga0182881_1066 Ga0182881_106623 0.485 121951.assembled.gff
Ga0182881_1066 Ga0182881_106624 0.447 121951.assembled.gff
Ga0182881_1066 Ga0182881_106625 0.454 121951.assembled.gff
Ga0182881_1066 Ga0182881_106626 0.453 121951.assembled.gff
Ga0182881_1066 Ga0182881_106627 0.455 121951.assembled.gff
Ga0182881_1066 Ga0182881_106629 0.441 121951.assembled.gff
Ga0182881_1066 Ga0182881_106630 0.461 121951.assembled.gff
Ga0182881_1066 Ga0182881_106631 0.457 121951.assembled.gff
Ga0182881_1066 Ga0182881_106632 0.486 121951.assembled.gff
Ga0182881_1066 Ga0182881_106633 0.423 121951.assembled.gff
Ga0182881_1066 Ga0182881_106634 0.459 121951.assembled.gff
Ga0182881_1066 Ga0182881_106635 0.513 121951.assembled.gff
Ga0182881_1066 Ga0182881_106636 0.497 121951.assembled.gff
Ga0182881_1066 Ga0182881_106637 0.475 121951.assembled.gff
Ga0182881_1066 Ga0182881_106638 0.454 121951.assembled.gff
Ga0182881_1066 Ga0182881_106639 0.456 121951.assembled.gff
Ga0182881_1066 Ga0182881_106640 0.446 121951.assembled.gff
Ga0182881_1066 Ga0182881_106641 0.453 121951.assembled.gff
Ga0182881_1066 Ga0182881_106642 0.473 121951.assembled.gff
Ga0182881_1066 Ga0182881_106643 0.452 121951.assembled.gff
Ga0182881_1066 Ga0182881_106644 0.479 121951.assembled.gff
Ga0182881_1066 Ga0182881_106645 0.419 121951.assembled.gff
Ga0182881_1066 Ga0182881_106646 0.434 121951.assembled.gff
Ga0182881_1066 Ga0182881_106647 0.418 121951.assembled.gff
Ga0182881_1066 Ga0182881_106648 0.455 121951.assembled.gff
Ga0182881_1066 Ga0182881_106649 0.463 121951.assembled.gff
Ga0182881_1066 Ga0182881_106650 0.456 121951.assembled.gff
Ga0182881_1066 Ga0182881_106651 0.444 121951.assembled.gff
Ga0182881_1066 Ga0182881_106652 0.475 121951.assembled.gff
Ga0182881_1066 Ga0182881_106653 0.484 121951.assembled.gff
Ga0182881_1066 Ga0182881_106654 0.458 121951.assembled.gff
Ga0182881_1066 Ga0182881_106655 0.466 121951.assembled.gff
Ga0182881_1066 Ga0182881_106656 0.42 121951.assembled.gff
Ga0182881_1066 Ga0182881_106657 0.363 121951.assembled.gff
Ga0182881_1066 Ga0182881_106658 0.3 121951.assembled.gff
Ga0182881_1066 Ga0182881_106659 0.456 121951.assembled.gff
Ga0182881_1066 Ga0182881_106660 0.464 121951.assembled.gff
Ga0182881_1066 Ga0182881_106661 0.47 121951.assembled.gff
Ga0182881_1066 Ga0182881_106662 0.461 121951.assembled.gff
Ga0182881_1066 Ga0182881_106663 0.475 121951.assembled.gff
Ga0182881_1066 Ga0182881_106664 0.451 121951.assembled.gff
Ga0182881_1066 Ga0182881_106665 0.449 121951.assembled.gff
Ga0182881_1066 Ga0182881_106666 0.438 121951.assembled.gff
Ga0182881_1066 Ga0182881_106667 0.435 121951.assembled.gff
Ga0182881_1066 Ga0182881_106668 0.399 121951.assembled.gff
Ga0182881_1066 Ga0182881_106669 0.446 121951.assembled.gff
Ga0182881_1066 Ga0182881_106670 0.461 121951.assembled.gff
Ga0182881_1066 Ga0182881_106671 0.473 121951.assembled.gff
Ga0182881_1066 Ga0182881_106672 0.463 121951.assembled.gff
Ga0182881_1066 Ga0182881_106673 0.454 121951.assembled.gff
Ga0182881_1066 Ga0182881_106674 0.466 121951.assembled.gff
Ga0182881_1066 Ga0182881_106675 0.376 121951.assembled.gff
Ga0182881_1066 Ga0182881_106676 0.469 121951.assembled.gff
Ga0182881_1066 Ga0182881_106677 0.488 121951.assembled.gff
Ga0182881_1066 Ga0182881_106678 0.435 121951.assembled.gff
Ga0182881_1066 Ga0182881_106679 0.536 121951.assembled.gff
Ga0182881_1066 Ga0182881_106680 0.467 121951.assembled.gff
Ga0182881_1066 Ga0182881_106681 0.459 121951.assembled.gff
Ga0182881_1066 Ga0182881_106682 0.453 121951.assembled.gff
Ga0182881_1066 Ga0182881_106683 0.484 121951.assembled.gff
Ga0182881_1066 Ga0182881_106684 0.483 121951.assembled.gff
Ga0182881_1066 Ga0182881_106685 0.467 121951.assembled.gff
Ga0182881_1066 Ga0182881_106686 0.492 121951.assembled.gff
Ga0182881_1066 Ga0182881_106687 0.452 121951.assembled.gff
Ga0182881_1066 Ga0182881_106688 0.479 121951.assembled.gff
Ga0182881_1066 Ga0182881_106689 0.46 121951.assembled.gff
Ga0182881_1066 Ga0182881_106690 0.461 121951.assembled.gff
Ga0182881_1066 Ga0182881_106691 0.506 121951.assembled.gff
Ga0182881_1066 Ga0182881_106692 0.455 121951.assembled.gff
Ga0182881_1066 Ga0182881_106693 0.472 121951.assembled.gff
Ga0182881_1066 Ga0182881_106694 0.48 121951.assembled.gff
Ga0182881_1066 Ga0182881_106695 0.461 121951.assembled.gff
Ga0182881_1066 Ga0182881_106696 0.444 121951.assembled.gff
Ga0182881_1066 Ga0182881_106697 0.477 121951.assembled.gff
Ga0182881_1066 Ga0182881_106698 0.48 121951.assembled.gff
Ga0182881_1066 Ga0182881_106699 0.498 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066100 0.463 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066101 0.478 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066102 0.44 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066103 0.51 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066104 0.467 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066105 0.46 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066106 0.428 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066107 0.447 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066108 0.456 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066109 0.433 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066110 0.374 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066111 0.409 121951.assembled.gff
Ga0182881_1066 Ga0182881_1066112 0.452 121951.assembled.gff
Ga0182881_1067 Ga0182881_10671 0.469 121951.assembled.gff
Ga0182881_1067 Ga0182881_10672 0.479 121951.assembled.gff
Ga0182881_1067 Ga0182881_10673 0.39 121951.assembled.gff
Ga0182881_1067 Ga0182881_10674 0.483 121951.assembled.gff
Ga0182881_1067 Ga0182881_10675 0.468 121951.assembled.gff
Ga0182881_1067 Ga0182881_10676 0.492 121951.assembled.gff
Ga0182881_1067 Ga0182881_10677 0.461 121951.assembled.gff
Ga0182881_1068 Ga0182881_10681 0.483 121951.assembled.gff
Ga0182881_1068 Ga0182881_10682 0.481 121951.assembled.gff
Ga0182881_1068 Ga0182881_10683 0.443 121951.assembled.gff
Ga0182881_1068 Ga0182881_10684 0.478 121951.assembled.gff
Ga0182881_1068 Ga0182881_10685 0.492 121951.assembled.gff
Ga0182881_1068 Ga0182881_10686 0.494 121951.assembled.gff
Ga0182881_1068 Ga0182881_10687 0.448 121951.assembled.gff
Ga0182881_1068 Ga0182881_10688 0.46 121951.assembled.gff
Ga0182881_1068 Ga0182881_10689 0.483 121951.assembled.gff
Ga0182881_1068 Ga0182881_106810 0.477 121951.assembled.gff
Ga0182881_1068 Ga0182881_106811 0.446 121951.assembled.gff
Ga0182881_1068 Ga0182881_106812 0.485 121951.assembled.gff
Ga0182881_1068 Ga0182881_106813 0.479 121951.assembled.gff
Ga0182881_1068 Ga0182881_106814 0.369 121951.assembled.gff
Ga0182881_1069 Ga0182881_10691 0.463 121951.assembled.gff
Ga0182881_1069 Ga0182881_10692 0.464 121951.assembled.gff
Ga0182881_1069 Ga0182881_10693 0.398 121951.assembled.gff
Ga0182881_1069 Ga0182881_10694 0.462 121951.assembled.gff
Ga0182881_1069 Ga0182881_10695 0.468 121951.assembled.gff
Ga0182881_1069 Ga0182881_10696 0.472 121951.assembled.gff
Ga0182881_1069 Ga0182881_10697 0.463 121951.assembled.gff
Ga0182881_1069 Ga0182881_10698 0.478 121951.assembled.gff
Ga0182881_1069 Ga0182881_10699 0.443 121951.assembled.gff
Ga0182881_1069 Ga0182881_106910 0.457 121951.assembled.gff
Ga0182881_1069 Ga0182881_106911 0.468 121951.assembled.gff
Ga0182881_1069 Ga0182881_106912 0.485 121951.assembled.gff
Ga0182881_1069 Ga0182881_106913 0.495 121951.assembled.gff
Ga0182881_1069 Ga0182881_106914 0.444 121951.assembled.gff
Ga0182881_1069 Ga0182881_106915 0.442 121951.assembled.gff
Ga0182881_1069 Ga0182881_106916 0.462 121951.assembled.gff
Ga0182881_1069 Ga0182881_106917 0.474 121951.assembled.gff
Ga0182881_1069 Ga0182881_106918 0.468 121951.assembled.gff
Ga0182881_1069 Ga0182881_106919 0.407 121951.assembled.gff
Ga0182881_1069 Ga0182881_106920 0.486 121951.assembled.gff
Ga0182881_1069 Ga0182881_106921 0.309 121951.assembled.gff
Ga0182881_1070 Ga0182881_10701 0.458 121951.assembled.gff
Ga0182881_1070 Ga0182881_10702 0.449 121951.assembled.gff
Ga0182881_1070 Ga0182881_10703 0.479 121951.assembled.gff
Ga0182881_1070 Ga0182881_10704 0.452 121951.assembled.gff
Ga0182881_1070 Ga0182881_10705 0.448 121951.assembled.gff
Ga0182881_1070 Ga0182881_10706 0.495 121951.assembled.gff
Ga0182881_1070 Ga0182881_10707 0.452 121951.assembled.gff
Ga0182881_1070 Ga0182881_10708 0.468 121951.assembled.gff
Ga0182881_1070 Ga0182881_10709 0.496 121951.assembled.gff
Ga0182881_1070 Ga0182881_107010 0.486 121951.assembled.gff
Ga0182881_1070 Ga0182881_107011 0.457 121951.assembled.gff
Ga0182881_1070 Ga0182881_107012 0.447 121951.assembled.gff
